0.144616,0.088859,0.174793,0.192409,0.091531,0.136077,0.219415,0.270083,0.316449,0.294669,0.472396,0.456200,0.381621,0.480589,0.388852,0.272411,0.302092,0.252179,0.312643,0.250512,0.269368,0.232352,0.312672,0.252780,0.250359,0.241119,0.274255,0.263542,0.281489,0.280166,0.350727,0.243881,0.236274,0.232366,0.293465,0.303312,0.260865,0.231639,0.222484,0.281567,0.280911,0.278193,0.221250,0.241319,0.239053,0.271578,0.275277,0.236202,0.234405,0.232607,0.218859,0.192356,0.089839,0.067833,0.045827,0.023821,0.085719,0.147617,0.000000,0.173673,0.048653,0.120449,0.151559,0.182668,0.153968,0.141459,0.128949,0.111258,0.155767,0.115410,0.083830,0.071569,0.097222,0.195699,0.169556,0.205258,0.171788,0.209586,0.261995,0.290874,0.335046,0.379218,0.393731,0.395733,0.397735,0.424381,0.347196,0.343752,0.355251,0.314852,0.312767,0.278511,0.272169,0.282352,0.250169,0.217986,0.233056,0.233419,0.286282,0.247745,0.263216,0.340820,0.265467,0.258106,0.250745,0.267498,0.262329,0.257161,0.329567,0.208662,0.298045,0.276361,0.240895,0.205430,0.267773,0.246370,0.274516,0.277237,0.326567,0.250000,0.258415,0.266831,0.221446,0.257373,0.216647,0.147667,0.177785,0.005848,0.057556,0.077113,0.057839,0.080513,0.168575,0.140466,0.100103,0.134081,0.145774,0.185599,0.246199,0.276003,0.154109,0.108017,0.075633,0.143133,0.123588,0.143157,0.162727,0.192299,0.215017,0.237735,0.252169,0.276513,0.281965,0.415014,0.450185,0.465843,0.079114,0.579028,0.210724,0.520367,0.281614,0.262738,0.381162,0.263047,0.328991,0.334167,0.339343,0.297886,0.294339,0.269469,0.258431,0.298255,0.267849,0.237442,0.246719,0.297177,0.368059,0.329635,0.291210,0.302589,0.353184,0.297916,0.262645,0.343410,0.290963,0.292267,0.293572,0.218694,0.213583,0.354801,0.315006,0.267055,0.285512,0.303970,0.208192,0.164136,0.218386,0.100610,0.119826,0.102392,0.153739,0.205086,0.061558,0.175758,0.069266,0.168076,0.149149,0.130222,0.106306,0.141427,0.203494,0.119616,0.140770,0.135557,0.162017,0.188476,0.191627,0.259647,0.216449,0.173250,0.213563,0.246769,0.269540,0.293068,0.378359,0.431906,0.583183,0.516480,0.434302,0.430663,0.354535,0.341475,0.336517,0.383281,0.339282,0.295283,0.221842,0.297748,0.281734,0.299663,0.264938,0.318206,0.220651,0.251482,0.403783,0.259407,0.271440,0.394690,0.437148,0.255642,0.301459,0.345169,0.388878,0.268097,0.291304,0.345624,0.312319,0.295136,0.295737,0.242717,0.270782,0.320123,0.288781,0.259644,0.275961,0.321289,0.267856,0.242931,0.196655,0.146383,0.096110,0.130131,0.187718,0.245305,0.169779,0.211174,0.174024,0.136874,0.240641,0.208742,0.183626,0.111520,0.238543,0.209727,0.180910,0.152093,0.204740,0.172970,0.168592,0.226881,0.205014,0.235666,0.301797,0.147609,0.277794,0.358064,0.388823,0.413330,0.392561,0.521463,0.552003,0.504217,0.456431,0.378533,0.344783,0.311032,0.343063,0.375094,0.359575,0.414388,0.380482,0.396136,0.411790,0.341048,0.328143,0.315238,0.336651,0.326077,0.408902,0.325618,0.385187,0.335207,0.398514,0.344917,0.404646,0.366742,0.264888,0.319408,0.275169,0.301455,0.376389,0.364032,0.266565,0.304777,0.282312,0.260186,0.261595,0.294140,0.333404,0.301400,0.148852,0.182571,0.200183,0.158441,0.212996,0.090529,0.112720,0.225043,0.251408,0.277772,0.219863,0.193564,0.167265,0.223376,0.277379,0.202358,0.203754,0.212663,0.174781,0.158567,0.204105,0.274966,0.287382,0.210444,0.266453,0.351979,0.298265,0.356583,0.420930,0.500684,0.529726,0.558768,0.572088,0.492189,0.485515,0.517458,0.370305,0.323143,0.441917,0.350841,0.371536,0.416876,0.376405,0.335934,0.295463,0.315311,0.376126,0.372917,0.369708,0.299106,0.275184,0.363056,0.336605,0.389838,0.383345,0.364984,0.369320,0.373655,0.385069,0.329473,0.338624,0.358851,0.381591,0.326272,0.360089,0.360453,0.326625,0.368484,0.222052,0.273123,0.256810,0.180380,0.232340,0.218625,0.204910,0.189890,0.196143,0.265656,0.269334,0.273011,0.201846,0.197058,0.231735,0.171487,0.182935,0.213644,0.278453,0.296771,0.167825,0.247301,0.240506,0.233712,0.232041,0.206623,0.303807,0.254929,0.265502,0.264274,0.315617,0.413905,0.452609,0.491313,0.548371,0.578485,0.532863,0.446277,0.514841,0.410347,0.485143,0.395670,0.402307,0.408944,0.400455,0.391966,0.383477,0.394311,0.431949,0.348734,0.389455,0.369927,0.399355,0.350244,0.318128,0.299726,0.325923,0.345316,0.398661,0.452006,0.418457,0.335012,0.389332,0.335460,0.354484,0.349508,0.396238,0.373404,0.350570,0.327737,0.374370,0.421004,0.309965,0.402774,0.329138,0.302213,0.285201,0.207336,0.217617,0.214014,0.182719,0.250210,0.238916,0.278636,0.226447,0.281521,0.292294,0.303067,0.268519,0.233970,0.187893,0.195039,0.238586,0.282133,0.225447,0.266385,0.307322,0.348260,0.389198,0.315950,0.285554,0.352681,0.294951,0.431643,0.452690,0.502540,0.602951,0.516038,0.498027,0.480016,0.534813,0.523246,0.379549,0.378787,0.477954,0.375849,0.458461,0.373638,0.454482,0.402388,0.410755,0.455178,0.368517,0.361255,0.379921,0.421408,0.352970,0.439388,0.377479,0.458236,0.424156,0.390077,0.355997,0.363413,0.380169,0.396925,0.396112,0.395299,0.399920,0.352385,0.391599,0.430813,0.372432,0.397818,0.347671,0.471923,0.337335,0.305238,0.254246,0.214235,0.193952,0.166067,0.196461,0.238490,0.214621,0.256550,0.258699,0.319970,0.273489,0.258002,0.279627,0.277834,0.221787,0.278387,0.267633,0.276922,0.286210,0.198902,0.332518,0.373197,0.352574,0.331952,0.239601,0.305220,0.370840,0.408596,0.528946,0.607499,0.511224,0.538353,0.550017,0.604855,0.462742,0.507734,0.545913,0.393298,0.370436,0.399176,0.395741,0.456654,0.434877,0.341137,0.436798,0.451819,0.466840,0.392608,0.402425,0.450094,0.453629,0.450869,0.351516,0.442255,0.387721,0.428210,0.369431,0.441120,0.393391,0.360977,0.448264,0.415546,0.382827,0.479925,0.385755,0.430875,0.411161,0.379187,0.376605,0.382012,0.357781,0.394836,0.265144,0.198422,0.266142,0.333862,0.196275,0.189093,0.211807,0.281258,0.283475,0.252876,0.323723,0.324729,0.227680,0.329175,0.393172,0.301235,0.260369,0.279735,0.330188,0.318588,0.306988,0.329061,0.408709,0.326403,0.430272,0.333113,0.433255,0.443286,0.453318,0.574956,0.613562,0.573496,0.564112,0.554728,0.486399,0.481985,0.498386,0.392638,0.379212,0.463761,0.400729,0.337696,0.501105,0.452901,0.413871,0.386562,0.463110,0.469223,0.540843,0.482362,0.509524,0.461567,0.494078,0.473090,0.507248,0.407963,0.424434,0.419055,0.463257,0.506348,0.457004,0.407661,0.454469,0.410782,0.489246,0.432603,0.375960,0.394435,0.290853,0.367673,0.369663,0.362048,0.374468,0.292292,0.253245,0.260406,0.289682,0.258660,0.184200,0.335695,0.292418,0.337944,0.336881,0.299127,0.261373,0.298983,0.288875,0.278767,0.218941,0.337264,0.295460,0.249384,0.309976,0.304662,0.299348,0.294034,0.350671,0.400926,0.451181,0.541754,0.462359,0.545323,0.611092,0.609183,0.668435,0.639060,0.533238,0.544233,0.555228,0.484816,0.414403,0.469793,0.525184,0.513596,0.428417,0.380275,0.485924,0.501817,0.542352,0.488457,0.446292,0.432607,0.473524,0.453222,0.432920,0.554274,0.552410,0.507614,0.432509,0.512080,0.489884,0.502306,0.514727,0.476849,0.495857,0.482500,0.456451,0.395909,0.439533,0.428459,0.358453,0.519649,0.486279,0.441865,0.363637,0.365823,0.306679,0.292628,0.228349,0.306107,0.267224,0.278609,0.319717,0.337117,0.398672,0.413004,0.321463,0.339347,0.357230,0.332683,0.285671,0.329594,0.317475,0.277038,0.364116,0.400395,0.302476,0.379642,0.443461,0.457313,0.496490,0.528018,0.528655,0.563226,0.630881,0.647069,0.745414,0.687404,0.550557,0.507761,0.490893,0.538409,0.475740,0.479380,0.509051,0.464543,0.462748,0.505997,0.474147,0.497470,0.497029,0.438553,0.476148,0.549577,0.477541,0.405506,0.412464,0.492586,0.491391,0.489897,0.545429,0.381755,0.510893,0.544459,0.425722,0.468447,0.449124,0.446447,0.460169,0.559648,0.527284,0.448132,0.512326,0.466676,0.511498,0.407174,0.399605,0.348533,0.451506,0.347221,0.229390,0.393644,0.308237,0.297638,0.334866,0.372093,0.401353,0.355228,0.379576,0.368489,0.308055,0.374159,0.310433,0.296800,0.368336,0.360551,0.336271,0.444688,0.344659,0.392245,0.407721,0.438481,0.500179,0.524274,0.591044,0.576691,0.562338,0.615560,0.645846,0.640740,0.614787,0.569682,0.573970,0.577658,0.467331,0.470848,0.479126,0.526380,0.573633,0.496007,0.407987,0.427037,0.494779,0.475606,0.505057,0.517417,0.514162,0.508404,0.502645,0.484024,0.545636,0.446072,0.540751,0.538443,0.502244,0.590630,0.592290,0.593951,0.504940,0.447796,0.457681,0.467566,0.463115,0.510572,0.483098,0.475095,0.503030,0.479461,0.482129,0.373765,0.438799,0.378042,0.317284,0.324795,0.306557,0.372450,0.361389,0.494523,0.387628,0.423630,0.404614,0.385598,0.409504,0.399581,0.426762,0.454868,0.418637,0.395043,0.338693,0.440974,0.465757,0.474497,0.466313,0.504271,0.532771,0.625428,0.627877,0.627527,0.595208,0.562888,0.737386,0.529365,0.555858,0.630110,0.618010,0.497038,0.523673,0.611066,0.536785,0.544970,0.553155,0.566741,0.613032,0.548756,0.499731,0.538044,0.547715,0.552664,0.557612,0.509694,0.521230,0.532767,0.544303,0.528078,0.560605,0.581937,0.505696,0.491543,0.591423,0.533716,0.476008,0.555159,0.539783,0.476389,0.539050,0.553700,0.492697,0.545065,0.451710,0.477985,0.406207,0.389854,0.420779,0.406885,0.436451,0.446924,0.440464,0.434004,0.426542,0.439869,0.435477,0.467027,0.409742,0.378065,0.412403,0.446741,0.403591,0.421027,0.463337,0.390769,0.449138,0.482317,0.409029,0.525400,0.460167,0.430299,0.490227,0.554948,0.643905,0.617061,0.743953,0.730771,0.710830,0.709273,0.668785,0.642491,0.610414,0.578338,0.472927,0.532861,0.592795,0.604452,0.635742,0.579275,0.562139,0.588928,0.572317,0.555706,0.562517,0.569329,0.644604,0.623789,0.534559,0.572280,0.610000,0.560154,0.534605,0.534170,0.540267,0.582909,0.525426,0.570067,0.560617,0.551167,0.557071,0.682141,0.483483,0.611051,0.517623,0.570141,0.519000,0.520552,0.466932,0.503170,0.473813,0.444455,0.332469,0.437392,0.332856,0.455669,0.468095,0.461237,0.453897,0.379842,0.430000,0.428645,0.427290,0.439675,0.499183,0.558690,0.400269,0.420778,0.441287,0.496183,0.501713,0.500906,0.521126,0.520410,0.500083,0.573730,0.659502,0.705256,0.691042,0.750292,0.742456,0.734620,0.720994,0.707368,0.724566,0.623680,0.658295,0.657881,0.641266,0.630388,0.630808,0.614521,0.546949,0.633940,0.535555,0.565467,0.649199,0.633143,0.659994,0.592298,0.587510,0.582722,0.614066,0.590247,0.651921,0.584173,0.599762,0.559320,0.607499,0.584171,0.556829,0.567386,0.568262,0.573293,0.646505,0.570248,0.535361,0.492637,0.507745,0.485001,0.458588,0.509462,0.437966,0.445297,0.398057,0.391972,0.385887,0.464897,0.543907,0.473988,0.404068,0.450855,0.474814,0.485812,0.493287,0.441747,0.519404,0.498811,0.478051,0.489005,0.494621,0.493332,0.505071,0.516810,0.527617,0.622682,0.491131,0.561145,0.631159,0.703506,0.744530,0.736705,0.728879,0.740610,0.793643,0.746184,0.662364,0.618853,0.596589,0.556411,0.563892,0.571372,0.628534,0.551951,0.590757,0.618493,0.633205,0.630006,0.567186,0.654998,0.585800,0.648309,0.621576,0.565525,0.599944,0.634362,0.645946,0.618742,0.677218,0.651613,0.647337,0.643062,0.688284,0.681438,0.562204,0.565842,0.669616,0.539424,0.521545,0.578972,0.566541,0.536918,0.493471,0.429165,0.406980,0.384795,0.537697,0.464614,0.421241,0.494242,0.472106,0.443034,0.403412,0.441915,0.401744,0.399426,0.451818,0.529313,0.499270,0.519382,0.523190,0.497695,0.462279,0.511384,0.560489,0.510392,0.577285,0.596630,0.602749,0.614603,0.627831,0.761582,0.778931,0.782128,0.787946,0.776468,0.756526,0.760770,0.733099,0.623614,0.713378,0.630187,0.666170,0.641978,0.636409,0.550728,0.634980,0.563492,0.575281,0.587070,0.598859,0.663332,0.609337,0.635633,0.682861,0.649953,0.720750,0.622519,0.685241,0.647253,0.675778,0.619757,0.632085,0.644131,0.589290,0.660887,0.653067,0.650190,0.674586,0.683538,0.584794,0.639240,0.550512,0.560484,0.517215,0.543940,0.518492,0.439094,0.513822,0.389070,0.354109,0.543014,0.510534,0.501123,0.480174,0.496354,0.512535,0.528715,0.539627,0.472142,0.440439,0.408736,0.534506,0.523693,0.463471,0.531848,0.525504,0.519161,0.583794,0.515524,0.650772,0.743199,0.697855,0.713339,0.728823,0.868722,0.725682,0.775560,0.675801,0.689101,0.702401,0.715701,0.703914,0.755458,0.648577,0.679176,0.613679,0.716966,0.639929,0.653153,0.666378,0.672078,0.677777,0.706421,0.689079,0.602705,0.664158,0.695126,0.656247,0.617367,0.710101,0.700714,0.691327,0.735411,0.672924,0.687455,0.761738,0.731128,0.700517,0.669907,0.663274,0.608024,0.578852,0.733263,0.649022,0.564780,0.607797,0.489244,0.505814,0.498275,0.508513,0.518751,0.534900,0.571180,0.506374,0.524664,0.532240,0.536374,0.530196,0.534760,0.539323,0.543886,0.541957,0.540028,0.498693,0.570965,0.602003,0.628065,0.512741,0.615774,0.587913,0.560052,0.661121,0.727431,0.770004,0.797038,0.838121,0.910475,0.907898,0.676512,0.759077,0.730357,0.659643,0.706067,0.735868,0.664966,0.666414,0.667863,0.682227,0.746500,0.679488,0.705584,0.609312,0.767786,0.720293,0.699869,0.767849,0.656735,0.756141,0.679624,0.683563,0.672613,0.652254,0.717704,0.703515,0.704319,0.675362,0.673682,0.672001,0.770129,0.610850,0.729026,0.730132,0.731237,0.732343,0.694960,0.657576,0.610641,0.596346,0.542787,0.562846,0.554599,0.523661,0.487816,0.534104,0.588475,0.571371,0.581884,0.567356,0.531894,0.522826,0.477501,0.579125,0.531390,0.473786,0.416181,0.491059,0.565936,0.541916,0.630463,0.543353,0.588063,0.632772,0.660102,0.771232,0.806809,0.722558,0.760860,0.802301,0.901150,0.856865,0.880189,0.813083,0.745977,0.848389,0.748996,0.799694,0.747635,0.740366,0.733097,0.725828,0.718558,0.707786,0.697013,0.656894,0.647345,0.661218,0.647970,0.706592,0.765214,0.717898,0.711772,0.705646,0.754010,0.802375,0.668329,0.687393,0.777254,0.729709,0.729518,0.703951,0.713473,0.726465,0.675791,0.731750,0.702178,0.672605,0.717410,0.616592,0.626831,0.599899,0.489521,0.550476,0.466767,0.555750,0.501546,0.517453,0.526972,0.550924,0.562934,0.659664,0.608533,0.576962,0.546481,0.516001,0.597610,0.679220,0.578035,0.600677,0.588350,0.634990,0.552947,0.557686,0.639784,0.625066,0.732294,0.699240,0.694441,0.728518,0.735678,0.874246,0.858270,0.861568,0.912440,0.839606,0.766772,0.695907,0.815456,0.765466,0.768278,0.771091,0.703058,0.821559,0.698062,0.773387,0.668080,0.704317,0.796530,0.728086,0.782436,0.748743,0.732866,0.794509,0.729801,0.670160,0.702919,0.735830,0.768741,0.669907,0.690293,0.710680,0.713421,0.670414,0.681486,0.692559,0.749272,0.767838,0.689785,0.679185,0.720539,0.655250,0.600978,0.607073,0.556386,0.527704,0.566128,0.540297,0.514466,0.529187,0.577886,0.614749,0.581757,0.548764,0.574945,0.608180,0.639334,0.535156,0.619780,0.664842,0.649684,0.634526,0.567685,0.615060,0.592087,0.551786,0.699872,0.633597,0.651390,0.669183,0.741371,0.832042,0.862810,0.893578,0.963118,0.934974,0.945141,0.955308,0.727027,0.808295,0.813847,0.828998,0.708786,0.747961,0.816991,0.795972,0.774993,0.754014,0.733036,0.769405,0.746647,0.738469,0.738677,0.738884,0.812178,0.881541,0.830209,0.778877,0.727213,0.800352,0.765691,0.797848,0.803256,0.774625,0.815870,0.660418,0.818767,0.761177,0.788949,0.687805,0.694186,0.734773,0.741046,0.721024,0.728333,0.593057,0.632675,0.635563,0.535344,0.542461,0.630589,0.469009,0.635050,0.580227,0.628748,0.665924,0.703099,0.621199,0.587378,0.636706,0.669203,0.668409,0.603876,0.628647,0.552287,0.661906,0.684754,0.707602,0.692708,0.811670,0.676647,0.756828,0.905324,0.863499,0.847981,0.921797,0.944504,1.000000,0.858913,0.867373,0.771996,0.832142,0.826338,0.793391,0.740024,0.803047,0.807385,0.769196,0.771422,0.732555,0.730467,0.771659,0.829469,0.761962,0.774910,0.787858,0.800806,0.778162,0.830738,0.772738,0.713915,0.739114,0.767853,0.734786,0.809087,0.774044,0.869529,0.704559,0.788480,0.727241,0.757893,0.774385,0.661403,0.754966,0.834081,0.714587,0.720158,0.732194,0.627432,0.593504,0.524148,0.637652,0.617492,0.555802,0.664043,0.625532,0.642324,0.706275,0.602338,0.722594,0.591015,0.645234,0.723261,0.723776,0.634083,0.636831,0.613642,0.676973,0.714338,0.698110,0.708940,0.720711,0.696791,0.784769,0.872747,0.806713,0.912083,0.926507,0.952836,0.960622,0.994496,0.907099,0.791703,0.862101,0.795749,0.804453,0.833850,0.820619,0.807388,0.794157,0.789104,0.797536,0.784740,0.861342,0.846879,0.876581,0.934169,0.826151,0.846873,0.806783,0.766694,0.799676,0.759654,0.773133,0.812182,0.750047,0.842986,0.769172,0.926482,0.787209,0.805206,0.735454,0.889468,0.826462,0.802299,0.724223,0.794916,0.707291,0.808412,0.737635,0.696870,0.541974,0.618300,0.678149,0.715056,0.657530,0.622333,0.691090,0.733823,0.719226,0.704629,0.703117,0.660437,0.627699,0.644713,0.652156,0.659599,0.665215,0.665215
